GlobalId,IfcType,Name,Material,QuantityName,QuantityValue,MatchedUnitCost,CostUnit,CalculatedElementCost,CostBasis
2m5HGNcWT04BL0QSshC4KA,IfcSlab,sporenkap,99 Lucht frame,GrossArea,3.10886399759,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3ba9sS8vzCi9NHvwEDPExx,IfcSlab,gootconstructie,99 Lucht frame,GrossArea,3.87605181516,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3MORkgOl16lQy8zTVRCs0O,IfcSlab,gootconstructie,99 Lucht frame,GrossArea,0.644431736773,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0FZ2ZM9d5DIBoZIOWtnXUi,IfcSlab,gootconstructie,99 Lucht frame,GrossArea,5.33187305205,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0cUNscBFPAzvxaou82m7PU,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,21.3854699754,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0P2TI_R_rCoOkYPRW5xJk8,IfcSlab,sporenkap,99 Lucht frame,GrossArea,6.57684253791,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3X88NCenT88BCur6dUWHN1,IfcSlab,sporenkap,99 Lucht frame,GrossArea,4.44704952929,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0M1e2eG$96hwzT4wUV$Q8v,IfcSlab,sporenkap,99 Lucht frame,GrossArea,2.41684794757,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0$jhLwYyD01Oy9ZGgC6CC8,IfcSlab,gootconstructie,99 Lucht frame,GrossArea,2.37906814864,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
1blRjj5854xvDlLga$sV2m,IfcSlab,gootconstructie,99 Lucht frame,GrossArea,0.87022393253,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3sruW6UjbAcuugSUfH$cuH,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,4.1261122909,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2HT1QptlXCmBlOoXE0NFwh,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,20.5574857786,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3JRVPh_yrDlwCpdavEA8oD,IfcSlab,sporenkap,99 Lucht frame,GrossArea,3.74988759066,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0Bmn53Z2fFOh7cTWkmLXNQ,IfcSlab,dak dakkapel,01 plaatmateriaal - spaanplaat - wit,GrossArea,1.09577174176,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
19ymqVSczESeP2KD$erpa8,IfcSlab,sporenkap,99 Lucht frame,GrossArea,4.78880748759,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2rJ_D9OD15OxfhleuqX8IK,IfcSlab,dak dakkapel,01 plaatmateriaal - spaanplaat - wit,GrossArea,1.09577174176,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0uDACp5ab5PQznlaOgmnBv,IfcSlab,dak dakkapel,01 plaatmateriaal - spaanplaat - wit,GrossArea,1.09581719959,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
1C6_0xdun0cQIIHmq4$Tev,IfcSlab,plafond,99 Lucht frame,GrossArea,1.66524190223,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2ljbxVY757oh3U28o$Mplw,IfcSlab,dakaftimmering,01 plaatmateriaal - multiplex,GrossArea,0.875042560851,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
1WSrSNLRn7EvqVoTs$M0PF,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,28.0887541757,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3M4fpBwzf4iQ4c3fvQBeRj,IfcSlab,dakaftimmering,01 plaatmateriaal - multiplex,GrossArea,0.875042560851,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3cJFqtukHCAfLVbyFxBs__,IfcSlab,spouwisolatie,99 Isolatie - Glaswol 190mm,GrossArea,0.667448912127,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
251Lqt4LjE9Rr$wq4BqN$h,IfcSlab,spouwisolatie,99 Isolatie - Glaswol 190mm,GrossArea,0.667448912127,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
25wmD99kP49vNjkioNsfxV,IfcSlab,plafond,99 Lucht frame,GrossArea,1.66524190223,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2KYFELha55M8mkz2cp9hbD,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat,GrossArea,1.67650174008,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3x3aB3jdLDwecrkVRvbpz7,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,6.60217764637,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3rT2B46bX7bfYW98$CQ_BF,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat - wit,GrossArea,6.6021769788,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3TMPpMSyn6_xrsGAT9pObK,IfcSlab,sporenkap,01 plaatmateriaal - spaanplaat,GrossArea,1.67650174008,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0PqbLmY4j1RPqNOOK2eDc9,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,42.0291578784,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0NoCl6BDz7XeoXwbToQuxv,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,6.16980858193,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
1AdGVsRPb4RRWb4qvI7uRy,IfcSlab,dekvloer,24 Cementdekvloer 70mm,GrossArea,1.39725,20.0,m2,0.0,Unit Cost Found - No Matching Quantity
3F1xvX$9TFOQyspn6Ek2Cs,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,3.30504,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0K9UoAj6n9HvS0pMeXdVOy,IfcSlab,dekvloer,24 Cementdekvloer 70mm,GrossArea,6.27096813465,20.0,m2,0.0,Unit Cost Found - No Matching Quantity
11b4l8r$L2VO3CaHmD2Nt0,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,12.335818233,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0BA5pIAPb4QBkmNlgEbu7Z,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,5.56042279355,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
27vIv2l_z50whfg_2wR_Jh,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,46.4337434517,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0rH_wyN7P26e3gGvknLdfN,IfcSlab,dekvloer,24 Cementdekvloer 70mm,GrossArea,2.97780911386,20.0,m2,0.0,Unit Cost Found - No Matching Quantity
2xJxW3_1LEheyM8N4ef$kW,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,8.48829022898,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2Zh_HSGGPDUAc40uyeUaqQ,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,14.4270466767,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3nz7uS4R5DovP3jeKI_v93,IfcSlab,dekvloer,24 Cementdekvloer 70mm,GrossArea,1.9095,20.0,m2,0.0,Unit Cost Found - No Matching Quantity
25tyzjfSP76hJKtX0Kf9lQ,IfcSlab,dekvloer,24 Cementdekvloer 70mm,GrossArea,6.50933801634,20.0,m2,0.0,Unit Cost Found - No Matching Quantity
3XV8C2cOLDNhkQGD3$xxPe,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,12.9760167788,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3RJ4kV2Lr6Ye3XokonTVkI,IfcSlab,dekvloer,99 Isolatie - zwevende dekvloer,GrossArea,6.509769671,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0R01g3qJzFSxv4gJ4$3cXG,IfcSlab,lifttop,02 Beton gewapend - prefab,GrossArea,5.750592,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3FNJ$2Wdn2kP$lyqGxZYDn,IfcSlab,dakvloer,02 Beton gewapend - ihw VLOER,GrossArea,12.6879771912,65.0,m2,0.0,Unit Cost Found - No Matching Quantity
1zSO73pt58WgpU6aeLSlbY,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,18.3169350284,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
1wuh6sjeT00uLlgKuqZKO1,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,13.6997171124,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2sQQOHvvn90RraU1PncqLF,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,18.0241474467,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2UkNEhSU99wxIlgSLDnlY5,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,17.9296740584,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0bRJSA0Oz6NeAWECfwArnR,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,16.597035174,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2o7xQ9ZfP3GB2M6B7oQ_P3,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,16.5245518731,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2qj4JD$qL8rwGXap2mJd2_,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,17.2126499088,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
0SX7yPVRb06hAYFrxAJ8KC,IfcSlab,dakvloer,02 Beton gewapend - prefab,GrossArea,8.73727401432,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
3gkzTZGgn9L8ymV7puXSKG,IfcSlab,dakisolatie,99 Isolatie - EPS,GrossArea,5.21526094892,35.0,m2,0.0,Unit Cost Found - No Matching Quantity
2vImyoNwX9iBXoTp4G3gAg,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2pFYENFv91ygvyAeZOYi93,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3fcHQBt3H23QcTv6yhJwzo,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0_Jo1N31L7z9swemKCMYlB,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1rAoTfcZXDceLlFXNEmX1C,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0Nx0E1OHf1DuxTjjuUm2Ac,IfcWindow,merk B1sp,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2heiRUoHL5xvP8RwhYL$bG,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2GfFhoq6r37vCpbSN6CZTL,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2nrdDYGJ9BhvAHtSOD2bVI,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0MV6oKxM90DANOdrZ1T$9f,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3mgONbLNL2DxrM$kkxuZbY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3la5L9LMH0juxb_CD9s6XA,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1RJVF591z4bOy_pjsU4XRe,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
17GhR_gATFhuBAeAn9fPma,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0WtDl5Fx1CGO$F0RJCi8b$,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0fKwIjRKL2ThQh97F1hsVV,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3IkJ5kYzHBoxsDRsZeWtto,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1DmcUaFzzFFhg92TJQnxyJ,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0eASoFkCvD_OTC_ct3cBps,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
359iTTnTv3NfCfWlSW9JFd,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2C60pqTzP8BR1K24Yag_n6,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2_US9yS$f6xgGifWmRr3ce,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3to0Qbzn57AgGEPgcKjSko,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3IRXQx1CX8oxFXhqXHMp_E,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1Jl$pXjvz5zg9fEBTGRb9s,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2tzwPzboDCgRcvSj$vm6HZ,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
02VFt8mFjD7RYPk4wtj6oc,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3xZl0Z8zH6Few7zjaPUgW9,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
10rQERlhDCbxXJCT$_92RE,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1e$Zm7EmzAgRS0uBDNJlVg,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3NI6Sp$yf87eKCx0T$FWj3,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1dvN3gzSD4L9Bv2$zoJRLk,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2xD3QGjx90oAGyybkEra8b,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2Ot4pojY5A_AuSDtpUwI4i,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
19iI2eJ35DvhstxdCyQr3B,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0eUeiTKgL8z9I4w$AnfEgY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1GOpmZWFHFPu8qESPn3F3y,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2BeulVMFHFJum3B9E9M$fY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3oJTPYwxj7P9M9aWsDpJCD,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
03lGFt1VjBDe6syvgmNFAy,IfcWindow,merk B1sp,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0Ud441PPT0DRsLxYPFfaWG,IfcWindow,merk N,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
10Z6sfVZn3GfZCDuDGVlAZ,IfcWindow,merk N,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2dnwTIzFTAD9hapAlqsr5S,IfcWindow,merk N,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3dRgtW3QbEsQYyv9xoJ71y,IfcWindow,merk N,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2tncJiXU52xOIwnI4dHkq$,IfcWindow,merk B1-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3hlYOSdNT3hRiePew15h4T,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
37gZNsSDL4iu1S6Wor3ZPj,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1O6tmJybvFcAq4a7J9rLAN,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2AtqXLL8bAsei5_CKwpj0y,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0rOlpuy6fEpfuuqvscj$PW,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1rfLYazSH8GBcQryKstIs3,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3QJnmlRqz5_fVrar74KrOo,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
207c7$G7HAOg5y2_1xjv$F,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2ThtpyjZn4q8nYD1vikjMG,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2YXmX7u6r4yOOh$kIa$Gd6,IfcWindow,merk M,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0YMesrJsv8ZAfgcOQkjCTb,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2If2Aad390NwFBO7uQvqMr,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0mtRbwfO1BTwxiSzggSc8I,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1DsH2dtvb1EQXXq4tfBtYg,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2aVhmg2N92hhv4rjQpPXmo,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0k6mb7kcX8yedFIwED8qcY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0xlRUG5ID5LhgTY4CombXh,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0r4F5aYpjDjepmJs0NROFT,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2bJ1Gv3yL6nf$qJdsuPO4A,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1WI7CxHKj8vQB6ZX1aG6wQ,IfcWindow,merk B1sp,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1ty_8KokP6mQYlN4DZkOfx,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0Cx5eRd2fAe9wmZ82jh8FB,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3ZVnVKy4D1jBZcLcCGVgY2,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3iKlrwnUHCxxRo4aLgJC8B,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1KInL01tD6DQPBVoxre2dQ,IfcWindow,merk B1-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2KZzNKvwr9uRVfzB5TmmYh,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0GSlUrIePDQRL93MVCRQ89,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2kU5XJFAf4Xe01xgsDZElh,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2ft6HbZKD5ePF2WR3Q2yMt,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2ri5H4RCf2ZuCMpo1Ccl52,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0$CHzFOKD96AwIJnRtjmCz,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1nwCQp6CL4h9AJo0EXhJBj,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1rC9mTrqD7nRVVhL$0K1bF,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2OeOjUpaH1bxNaxIEYZAXQ,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
26iMI7lnj4Rukyjg89OAF3,IfcWindow,merk B1,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3cLBPtEz1A0uWp58VoUCJm,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0d06TNXPD9kQ6kfDgFvSX4,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0Fcj$qK_jDIx0Clu51aeRJ,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1d9kUW3zP0ggxxYmG2vPQM,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2oT9F5t_D3r81DfUpoY23W,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1cApy3tf55$ewMiOVVXpAY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2dyqlxLyzFvQOjQrGkU4$r,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1xfcxY2sf3LB1ysF5_X4I$,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2Qc0XfkND1d86$Q97dSDkt,IfcWindow,merk B2-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2u4Y9RrS9E7e46nkx$KtkD,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
09l8RUnHH77g7h7SXJ62Iv,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0XEOt5SHT7euOAUEqbQw0S,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2$G2$L_ZfD2xyYJh6wxmZd,IfcWindow,merk B2sp,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
20drR2J4r4bPUTTBVjW_Vz,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1bd$IrGA53LQPvMq9gVcx0,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0zufCFef19dhrSAn7n7kDY,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1CNomnrdb3CeKqRVaml6Zj,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2RXwC8nPLBKOSiamyBX0qt,IfcWindow,merk B1-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2jJseFS1L1B8boC45FrAL7,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0FcHfq3eXDUvB1x$PxjHW5,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2BAFeLAfrFmRqNR9mOZjZA,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2ViuBjcVj8z9LMZmOsdtUZ,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1QutPMQ5z6MggQuGh8QPeo,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1ToOMg6mH3uPQ6JhObMAbP,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3TvWm44N9F5RIa$fhkiYVg,IfcWindow,merk B1sp,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1T2P9SD_v7pusuMZ3NUpjC,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1PmQ6CQbzAMgXxD2pXWt3a,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1pPLUmJvHBYO$OdiNX3HUz,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0y9v8B7Jz8XQeHm3h61$Xt,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3UNWn7XCf1hwvlPusg1icu,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3upcShrCbFfh0jm4mYUUdu,IfcWindow,merk B1sp-R,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2aI12utMz8aQ3peDg2uVuG,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3YkS_khHDAjAeJXiOfwXwm,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0KGCtyQFv4av1Wdj6buj7k,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
16TvrQb8bFTPpj$qS6T5ri,IfcWindow,merk G,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0_nanN5VH5eARTiW6lUQd3,IfcWindow,merk G,305 loofhout (02),N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2okwPp_551sf2xuZcfRIdG,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
3H7pBT9U13kuEq2qj2wzQk,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
09bCBGNx5F8xAq8JjO37a4,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
0tvRrpQa9Brgk0PO3rZ7pS,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
2Ap4dwiajE799Gm9tGiJx1,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
1_nRsWg_f0XubfZfIIRP3k,IfcWindow,stelkozijn,N/A,N/A,N/A,300.0,Item,300.0,Per Item Cost (300.0)
