GlobalId,IfcType,Name,Tag,Material,QuantityName,QuantityValue
3YDoxP1AL2yOJ5bNO5Jiuq,IfcWallStandardCase,zijwang dakk,E2372ED9-04A5-42F1-84C5-9576054ECE34,99 Isolatie - Glaswol zacht,Length,68.0
2j63fN3Y59zRTHstj46MKH,IfcWallStandardCase,zijwang dakk,AD183A57-0E21-49F5-B751-DB7B44196511,99 Isolatie - Glaswol zacht,Length,68.0
0n3286K797DvQM_Fi5RIsM,IfcWallStandardCase,zijwang dakk,310C2206-5072-4737-9696-F8FB056D2D96,99 Isolatie - Glaswol zacht,Length,68.0
2_aOxJ0vb20v1d5h5564dh,IfcWallStandardCase,zijwang dakk,BE918ED3-0399-4203-9067-16B1451849EB,99 Isolatie - Glaswol zacht,Length,68.0
3gnRbbc8f6xQGyDQ_NG2tX,IfcWallStandardCase,zijwang dakk,EAC5B965-988A-46ED-A43C-35AF97402DE1,99 Isolatie - Glaswol zacht,Length,67.9843221653
11emksH1TFfeNTGT$0J1nP,IfcWallStandardCase,binnenblad,41A30BB6-4417-4FA6-85DD-41DFC04C1C59,03 Metselwerk - kalkzandsteen C,Length,844.0
1Xeom_rPb9RxptB79DEktP,IfcWallStandardCase,binnenblad,61A32C3E-D599-496F-BCF7-2C724D3AEDD9,03 Metselwerk - kalkzandsteen C,Length,844.0
0hCGa0m7L5vxYadRPxstkw,IfcWallStandardCase,separatiewand,2B310900-C075-45E7-B8A4-9DB67BDB7BBA,99 Lichte scheidingswand - normaal,Length,343.0
3JOyzS90z7NeKMHT$tWAAY,IfcWallStandardCase,separatiewand,D363CF5C-240F-475E-8516-45DFF780A2A2,99 Lichte scheidingswand - normaal,Length,3312.00002037
1DbP0KrnLBu9P61DsvE4$d,IfcWallStandardCase,separatiewand,4D959014-D715-4BE0-9646-04DDB9384FE7,99 Lichte scheidingswand - normaal,Length,3945.0
2U_SkEGmL8xOrgREFcAZVV,IfcWallStandardCase,separatiewand,9EF9CB8E-4305-48ED-8D6A-6CE3E62A37DF,99 Lichte scheidingswand - normaal,Length,934.999999998
3uEMFzu2v8GRvw8kqNTH4S,IfcWallStandardCase,separatiewand,F83963FD-E02E-4841-BE7A-22ED1775111C,99 Lichte scheidingswand - normaal,Length,1465.0
3ls5Dm7gH70eH43kipcgjP,IfcWallStandardCase,separatiewand,EFD85370-1EA4-4702-8444-0EEB339AAB59,99 Lichte scheidingswand - hydro,Length,1350.0
2VqWkt35X9yQtKQjAy_Y54,IfcWallStandardCase,separatiewand,9FD20BB7-0C58-49F1-ADD4-6AD2BCFA2144,99 Lichte scheidingswand - normaal,Length,343.0
30d$oCa$97QwnV5mZFo6CK,IfcWallStandardCase,separatiewand,C09FFC8C-93F2-476B-AC5F-1708CFC86314,99 Lichte scheidingswand - normaal,Length,510.0
1KN7KJjST5sxuq4IDdIZ1v,IfcWallStandardCase,separatiewand,545C7513-B5C7-45DB-BE34-1123674A3079,99 Lichte scheidingswand - hydro,Length,1234.99997629
2ZiBjkwkb9Tw6JeNNhNy0C,IfcWallStandardCase,separatiewand,A3B0BB6E-EAE9-4977-A193-A175EB5FC00C,99 Lichte scheidingswand - hydro,Length,1632.47681852
3YLJyxBUz6tByQMuL5pipR,IfcWallStandardCase,separatiewand,E2553F3B-2DEF-46DC-BF1A-5B8545CECCDB,99 Lichte scheidingswand - normaal,Length,413.0
1J9G$AMj5D8ePpFewsM_ee,IfcWallStandardCase,separatiewand,53250FCA-5AD1-4D22-8673-3E8EB65BEA28,99 Lichte scheidingswand - normaal,Length,1562.47681852
2niu_iCwbDV8RTwkUv3xsE,IfcWallStandardCase,separatiewand,B1B38FAC-33A9-4D7C-86DD-EAE7B90FBD8E,99 Lichte scheidingswand - normaal,Length,1491.99998368
3Zz4XmJlvDFxeVZaItTzNS,IfcWallStandardCase,separatiewand,E3F44870-4EFE-4D3F-BA1F-8E44B777D5DC,99 Lichte scheidingswand - normaal,Length,1492.00008582
3G7K2WeEz6Yx3gFem0Mu8N,IfcWallStandardCase,separatiewand,D01D40A0-A0EF-468B-B0EA-3E8C005B8217,99 Lichte scheidingswand - normaal,Length,2272.52312881
1ZZOV6oCb65REUbS44kIiy,IfcWallStandardCase,separatiewand,638D87C6-C8C9-4615-B39E-95C104B92B3C,99 Lichte scheidingswand - normaal,Length,2584.49993741
1oJyju8TLF2fHh517_OS1e,IfcWallStandardCase,separatiewand,724FCB78-21D5-4F0A-946B-1411FE61C068,99 Lichte scheidingswand - normaal,Length,1025.0
34GGUGAIfFtxn_c95jJjry,IfcWallStandardCase,separatiewand,C4410790-292A-4FDF-BC7E-98916D4EDD7C,99 Lichte scheidingswand - hydro,Length,1737.0
2kKKJCXvb8$uI5opVLCiQE,IfcWallStandardCase,separatiewand,AE5144CC-8799-48FF-8485-CB37D532C68E,99 Lichte scheidingswand - hydro,Length,290.0
1jwWHfvA56nwQIdYNHWi21,IfcWallStandardCase,separatiewand,6DEA0469-E4A1-46C7-A692-9E25D182C081,99 Lichte scheidingswand - normaal,Length,1635.0
1nk4MALuvFOBEQoHF5$rG7,IfcWallStandardCase,separatiewand,71B8458A-578E-4F60-B39A-C913C5FF5407,99 Lichte scheidingswand - normaal,Length,2233.99996198
32BRu80e95IgL7sHEAaW4K,IfcWallStandardCase,separatiewand,C22DBE08-0282-454A-A547-D9138A920114,99 Lichte scheidingswand - normaal,Length,775.0
11isJmlKb6GuisJNxWKISc,IfcWallStandardCase,binnenwand,41B364F0-BD49-4643-8B36-4D7EE0512726,03 Metselwerk - kalkzandsteen C,Length,286.0
1z1vUhjSD0DA4$hE7I0_5_,IfcWallStandardCase,separatiewand,7D0797AB-B5C3-4034-A13F-ACE1D203E17E,99 Lichte scheidingswand - normaal,Length,343.0
0Y0Dldwy50Eg_FPmXF$IEI,IfcWallStandardCase,separatiewand,2200DBE7-EBC1-403A-AF8F-67084FFD2392,99 Lichte scheidingswand - normaal,Length,700.0
0bPVJE8dDCJuZfC321Nz06,IfcWallStandardCase,binnenwand,2565F4CE-2273-4C4F-88E9-3030815FD006,03 Metselwerk - kalkzandsteen C,Length,3558.99983013
0cr6SQeNT879fCrehfWeM7,IfcWallStandardCase,binnenwand,26D4671A-A177-481C-9A4C-D68AE9828587,03 Metselwerk - kalkzandsteen C,Length,2258.0
0VfEUH2Vj3ARUZ0FmZ51oJ,IfcWallStandardCase,binnenwand,1FA4E791-09FB-4329-B7A3-00FC23141C93,03 Metselwerk - kalkzandsteen C,Length,552.04489914
09ftZfqDr4NAqliSbe_Q2x,IfcWallStandardCase,binnenwand,09A778E9-D0DD-445C-AD2F-B1C968F9A0BB,03 Metselwerk - kalkzandsteen C,Length,724.0
2qiB0g_bbDCwZnOTvTZQ6o,IfcWallStandardCase,binnenwand,B4B0B02A-FA59-4D33-A8F1-61DE5D8DA1B2,03 Metselwerk - kalkzandsteen C,Length,2914.0
3CCqrUrgH98hGVnr$ZylYm,IfcWallStandardCase,binnenwand,CC334D5E-D6A4-4922-B41F-C75FE3F2F8B0,03 Metselwerk - kalkzandsteen C,Length,3199.95510086
0CqTK2cer2YubDT0sUqCjK,IfcWallStandardCase,binnenwand,0CD1D502-9A8D-428B-894D-740D9ED0CB54,03 Metselwerk - kalkzandsteen C,Length,10842.0
3UBzAzajr5q8aCMUEKo4IM,IfcWallStandardCase,binnenwand,DE2FD2BD-92DD-45D0-890C-59E394C84496,03 Metselwerk - kalkzandsteen C,Length,2522.0
2yLc5m5c562gD7oOBx$ZML,IfcWallStandardCase,binnenwand,BC566170-1661-460A-A347-C982FBFE3595,03 Metselwerk - kalkzandsteen C,Length,5243.00016987
3yqEwZ1P5D79qJ$faewDWt,IfcWallStandardCase,binnenwand,FCD0EEA3-0591-4D1C-9D13-FE9928E8D837,03 Metselwerk - kalkzandsteen C,Length,1828.99993741
1s8is3Uiv7tQGUsBmvA$Si,IfcWallStandardCase,separatiewand,7622CD83-7ACE-47DD-A41E-D8BC392BF72C,99 Lichte scheidingswand - normaal,Length,550.0
0deLVuR01FZAQAP50$NggQ,IfcWallStandardCase,separatiewand,27A157F8-6C00-4F8C-A68A-64503F5EAA9A,99 Lichte scheidingswand - normaal,Length,845.0
2ZmMppv5rB_ONxxlP9t69C,IfcWallStandardCase,separatiewand,A3C16CF3-E45D-4BF9-85FB-EEF649DC624C,99 Lichte scheidingswand - normaal,Length,390.0
1BQPStyIP71erNv7anlefJ,IfcWallStandardCase,separatiewand,4B699737-F126-4706-8D57-E47931BE8A53,99 Lichte scheidingswand - normaal,Length,2172.52312423
3SiUNxtcn0yQfTkkuMVtbA,IfcWallStandardCase,separatiewand,DCB1E5FB-DE6C-40F1-AA5D-BAEE167F794A,99 Lichte scheidingswand - normaal,Length,390.0
2A$7uUIbP13B7P0LW_wNaR,IfcWallStandardCase,binnenwand,8AFC7E1E-4A56-410C-B1D9-01583EE9791B,03 Metselwerk - kalkzandsteen C,Length,286.0
1jYNjECon1MwxCVxTA6CsR,IfcWallStandardCase,binnenblad,6D897B4E-332C-415B-AECC-7FB74A18CD9B,03 Metselwerk - kalkzandsteen C,Length,1215.00008941
0TQftTqorEnA$V3IcZujpF,IfcWallStandardCase,binnenblad,1D6A9DDD-D32D-4EC4-AFDF-0D29A3E2DCCF,03 Metselwerk - kalkzandsteen C,Length,434.0
0Kx3M5Ak15Xe2RV4CREhVl,IfcWallStandardCase,binnenblad,14EC3585-2AE0-4586-809B-7C431B3AB7EF,03 Metselwerk - kalkzandsteen C,Length,434.0
1mixsyQgL2yPSXNO8DXz33,IfcWallStandardCase,binnenblad,70B3BDBC-6AA5-42F1-9721-5D820D87D0C3,03 Metselwerk - kalkzandsteen C,Length,615.000151992
1adPyP$S5FOuoo6jijMkB5,IfcWallStandardCase,binnenblad,649D9F19-FDC1-4F63-8CB2-1ADB2D5AE2C5,03 Metselwerk - kalkzandsteen C,Length,630.0
0jnEXUcjnDq8kxq1jLk0I5,IfcWallStandardCase,binnenblad,2DC4E85E-9ADC-4DD0-8BBB-D01B55B80485,03 Metselwerk - kalkzandsteen C,Length,630.0
25xnmjtXDBEeYnceWKw7hY,IfcWallStandardCase,binnenwand,85EF1C2D-DE13-4B3A-88B1-9A8814E87AE2,03 Metselwerk - kalkzandsteen C,Length,10842.0
3A25_zHmn6zvE6RvYBE4vL,IfcWallStandardCase,liftwand,CA085FBD-470C-46F7-9386-6F988B384E55,03 Metselwerk - kalkzandsteen C,Length,2928.0
2tjIJivgn4axF2ewhddO9d,IfcWallStandardCase,binnenwand,B7B524EC-E6AC-4493-B3C2-A3AAE79D8267,03 Metselwerk - kalkzandsteen C,Length,3199.95510086
1wVDx$yUr7JvYDVbX62qca,IfcWallStandardCase,binnenwand,7A7CDEFF-F1ED-474F-988D-7E58460B49A4,03 Metselwerk - kalkzandsteen C,Length,724.0
3Oiw4ELt1BaBeKn0mDwzz7,IfcWallStandardCase,binnenwand,D8B3A10E-5770-4B90-BA14-C40C0DEBDF47,03 Metselwerk - kalkzandsteen C,Length,552.04489914
084e5AQmT0uflc7GA4Kii$,IfcWallStandardCase,binnenwand,0812814A-6B07-40E2-9BE6-1D028452CB3F,03 Metselwerk - kalkzandsteen C,Length,2258.0
1PdtDF7oTDvA0vo83lvpNZ,IfcWallStandardCase,binnenwand,599F734F-1F27-4DE4-A039-C880EFE735E3,03 Metselwerk - kalkzandsteen C,Length,2914.0
3ZrkktGzTA2AWEqU4sCSU0,IfcWallStandardCase,binnenwand,E3D6EBB7-43D7-4A08-A80E-D1E13631C780,03 Metselwerk - kalkzandsteen C,Length,1349.00031849
1qSuEDSd1E8ftzFK1HXdBc,IfcWallStandardCase,kozijn,7473838D-7270-4E22-9DFD-3D40518672E6,01 Hout - hardhout,Length,2539.99999213
3NC1dYtqL1pRl7LXtoL4QX,IfcWallStandardCase,buitenblad,D73019E2-DF45-41CD-BBC7-561DF25446A1,03 mw-baksteen - bruin (liggend),Length,1480.00002935
3JaHyppKTBGBnjCpoJt74v,IfcWallStandardCase,kozijn,D3911F33-CD47-4B40-BC6D-333C93DC7139,01 Hout - hardhout,Length,1715.0
2r4e5jHWfDKhLK$Is1u15D,IfcWallStandardCase,kozijn,B512816D-460A-4D52-B554-FD2D81E0114D,01 Hout - hardhout,Length,1715.0
0FdLbmS_r6Ch8VPitxry03,IfcWallStandardCase,kozijn,0F9D5970-73ED-4632-B21F-66CDFBD7C003,01 Hout - hardhout,Length,2539.99999213
232kvyKbLFYgj8ZO97j_As,IfcWallStandardCase,liftwand,830AEE7C-5255-4F8A-AB48-8D8247B7E2B6,03 Metselwerk - kalkzandsteen C,Length,44.6303026768
1G6YT_8LrAC8$aW$ayM0qB,IfcWallStandardCase,liftwand,501A277E-215D-4A30-8FE4-83F93C580D0B,03 Metselwerk - kalkzandsteen C,Length,1305.0
32cOaJbaP9VOemKr9dYXtJ,IfcWallStandardCase,kozijn,C2998913-9646-497D-8A30-5352678A1DD3,01 Hout - hardhout,Length,1715.0
1HTzx6dK99rxYirl5arG$b,IfcWallStandardCase,kozijn,5177DEC6-9D42-49D7-B8AC-D6F164D50FE5,01 Hout - hardhout,Length,1715.0
05PISK4lv4tAMDc9oYQUQO,IfcWallStandardCase,binnenblad,05652714-12FE-44DC-A58D-989CA269E698,03 Metselwerk - kalkzandsteen C,Length,630.0
3XEK0$_UjAlwZMwjEFf978,IfcWallStandardCase,binnenblad,E139403F-F9EB-4ABF-A8D6-EAD38FA491C8,03 Metselwerk - kalkzandsteen C,Length,630.0
2JPdNMyFX7BeGxw9gHJ640,IfcWallStandardCase,separatiewand,936675D6-F0F8-472E-843B-E89A914C6100,99 Lichte scheidingswand - normaal,Length,343.0
0T0_lwb8vCZ82bqHL85eAN,IfcWallStandardCase,separatiewand,1D03EBFA-948E-4C8C-80A5-D11548168297,99 Lichte scheidingswand - normaal,Length,3312.00002037
05yuQkJxb22el7nxTgecJc,IfcWallStandardCase,separatiewand,05F386AE-4FB9-420A-8BC7-C7B76AA264E6,99 Lichte scheidingswand - normaal,Length,3945.0
0RcMlaEQT1OPaNSwo8vOeV,IfcWallStandardCase,separatiewand,1B996BE4-39A7-4161-9917-73AC88E58A1F,99 Lichte scheidingswand - normaal,Length,934.999999998
1SHwwggSX5N85G1pvxbVJs,IfcWallStandardCase,separatiewand,5C47AEAA-A9C8-455C-8150-073E7B95F4F6,99 Lichte scheidingswand - normaal,Length,1435.0
1aanU1sID4GuGI4tqWjizO,IfcWallStandardCase,separatiewand,64931781-D923-4443-8412-137D20B6CF58,99 Lichte scheidingswand - normaal,Length,1350.0
18QJYzL6z4iAOHp4H6Ay3e,IfcWallStandardCase,separatiewand,486938BD-546F-44B0-A611-CC44462BC0E8,99 Lichte scheidingswand - normaal,Length,343.0
1GALR4lb1EXeRUW8L575n7,IfcWallStandardCase,separatiewand,502956C4-BE50-4E86-86DE-8085451C5C47,99 Lichte scheidingswand - normaal,Length,2846.0
2bF_5Z$bP7cgvJFU8oBkt4,IfcWallStandardCase,separatiewand,A53FE163-FE56-479A-AE53-3DE2322EEDC4,99 Lichte scheidingswand - normaal,Length,510.0
1TcWO8$wXBkfgTkeXVZkte,IfcWallStandardCase,separatiewand,5D9A0608-FFA8-4BBA-9A9D-BA885F8EEDE8,99 Lichte scheidingswand - normaal,Length,1135.0
2U1qifvIT5ge0qFAL2VUhi,IfcWallStandardCase,separatiewand,9E074B29-E527-45AA-8034-3CA5427DEAEC,99 Lichte scheidingswand - normaal,Length,4504.47691851
2WJjAV$8v4jOUzZCgqJCcm,IfcWallStandardCase,separatiewand,A04ED29F-FC8E-44B5-87BD-8CCAB44CC9B0,99 Lichte scheidingswand - normaal,Length,1632.47681852
3nEQqWNWTE_v9UbdS1CA69,IfcWallStandardCase,separatiewand,F139AD20-5E07-4EFB-925E-96770130A189,99 Lichte scheidingswand - normaal,Length,413.0
35lxEQN1T28BAoF82UTp4p,IfcWallStandardCase,separatiewand,C5BFB39A-5C17-4220-B2B2-3C809E773133,99 Lichte scheidingswand - normaal,Length,1491.99998368
1STt9H3In5quyR1zJeBmHK,IfcWallStandardCase,separatiewand,5C777251-0D2C-45D3-8F1B-07D4E82F0454,99 Lichte scheidingswand - normaal,Length,1492.00008582
1QdoUqDr1FNhj$RUw0amva,IfcWallStandardCase,separatiewand,5A9F27B4-3750-4F5E-BB7F-6DEE80930E64,99 Lichte scheidingswand - normaal,Length,2272.52312881
3Y$Zx5Ilj20hTV9WYChn09,IfcWallStandardCase,separatiewand,E2FE3EC5-4AFB-4202-B75F-26088CAF1009,99 Lichte scheidingswand - normaal,Length,2584.49993741
18b_p0iTHCeOdrecTjmnfy,IfcWallStandardCase,separatiewand,4897ECC0-B1D4-4CA1-89F5-A2676DC31A7C,99 Lichte scheidingswand - normaal,Length,343.0
1ZbRQwjUz9DQ98KhTax8G9,IfcWallStandardCase,separatiewand,6395B6BA-B5EF-4935-A248-52B764EC8409,99 Lichte scheidingswand - normaal,Length,1562.47681852
3gDDH0mPrAzfl6dkPI$_uZ,IfcWallStandardCase,separatiewand,EA34D440-C19D-4AF6-9BC6-9EE652FFEE23,99 Lichte scheidingswand - normaal,Length,700.0
0fP8MV2Y52$vpMZsHCVKvA,IfcWallStandardCase,separatiewand,2964859F-0A21-42FF-9CD6-8F644C7D4E4A,99 Lichte scheidingswand - normaal,Length,550.0
0$rXI4QKH23g$k0kmZL$uo,IfcWallStandardCase,separatiewand,3FD61484-6944-420E-AFEE-02EC2357FE32,99 Lichte scheidingswand - normaal,Length,390.0
1tE5Pvx2b1b91s5G2OMYFP,IfcWallStandardCase,separatiewand,77385679-EC29-4194-9076-1500985A23D9,99 Lichte scheidingswand - normaal,Length,2142.52312764
1DJtnvOrX1OOYupc3T5tCZ,IfcWallStandardCase,separatiewand,4D4F7C79-6358-4161-88B8-CE60DD177323,99 Lichte scheidingswand - normaal,Length,390.0
2UBG6Q7d5DDBiKwUwETbGj,IfcWallStandardCase,binnenwand,9E2D019A-1E71-4D34-BB14-E9EE8E76542D,03 Metselwerk - kalkzandsteen C,Length,149.999993559
1dAtUpLDz73PTe3wIpQOtG,IfcWallStandardCase,liftwand,672B77B3-54DF-470D-9768-0FA4B3698DD0,03 Metselwerk - kalkzandsteen C,Length,2928.0
3lUaefqT14jRJXPO$2osRB,IfcWallStandardCase,kozijn,EF7A4A29-D1D0-44B5-B4E1-658FC2CB66CB,01 Hout - hardhout,Length,916.0
3$8ejY9wb5C8Jjn_NcmDw8,IfcWallStandardCase,liftwand,FF228B62-27A9-4530-84ED-C7E5E6C0DE88,03 Metselwerk - kalkzandsteen C,Length,1650.0
0apuv$1UrB68Hd8$GUUl1U,IfcWallStandardCase,liftwand,24CF8E7F-05ED-4B18-8467-23F41E7AF05E,03 Metselwerk - kalkzandsteen C,Length,2928.0
1YAmFJ8PrFRPmTAUAfERk_,IfcWallStandardCase,binnenwand,622B03D3-219D-4F6D-9C1D-29E2A939BBBE,03 Metselwerk - kalkzandsteen C,Length,724.0
0$SpH8S2n2ufDBhk$ljbCs,IfcWallStandardCase,binnenwand,3F733448-702C-42E2-934B-AEEFEFB65336,03 Metselwerk - kalkzandsteen C,Length,552.04489914
0GUGYII3j58vHPlOrLYtw3,IfcWallStandardCase,binnenwand,10790892-483B-4523-9459-BD8D558B7E83,03 Metselwerk - kalkzandsteen C,Length,2258.0
2_GpLiXvv0T9m7AS0ICKWx,IfcWallStandardCase,binnenwand,BE43356C-879E-4074-9C07-29C01231483B,03 Metselwerk - kalkzandsteen C,Length,2914.0
0uG931DjD31hhRwgBkGmit,IfcWallStandardCase,kozijn,384090C1-36D3-4306-BADB-EAA2EE430B37,01 Hout - hardhout,Length,5229.0
1e1zdP$AzC4AbSnq$yxhNh,IfcWallStandardCase,binnenwand,6807D9D9-FCAF-4C10-A95C-C74FFCEEB5EB,03 Metselwerk - kalkzandsteen C,Length,1886.50033977
1XUARZ_Oj8K9AyF3GV$kQz,IfcWallStandardCase,liftwand,6178A6E3-F98B-4850-92BC-3C341FFEE6BD,03 Metselwerk - kalkzandsteen C,Length,44.6303026768
1Kd0rYVgj3ZQL11$4pv7wq,IfcWallStandardCase,liftwand,549C0D62-7EAB-438D-A541-07F133E47EB4,03 Metselwerk - kalkzandsteen C,Length,1305.0
0SzdhD7kXE$9LKStg07UwP,IfcWallStandardCase,kozijn,1CF67ACD-1EE8-4EFC-9554-737A801DEE99,01 Hout - hardhout,Length,916.0
1xkmYzLHD1VPKdNI8y8Me1,IfcWallStandardCase,kozijn,7BBB08BD-5513-417D-9527-5D223C216A01,01 Hout - hardhout,Length,916.0
0_E9R9yPzBxR$ZVU$pENfy,IfcWallStandardCase,separatiewand,3E3896C9-F19F-4BED-BFE3-7DEFF3397A7C,99 Lichte scheidingswand - normaal,Length,343.0
14SQKeTXT0bxeTGZbdgN$9,IfcWallStandardCase,separatiewand,4471A528-7617-4097-BA1D-423967A97FC9,99 Lichte scheidingswand - normaal,Length,934.999999998
1WYR3a8rn1PwjMza2IEux8,IfcWallStandardCase,separatiewand,6089B0E4-235C-4167-AB56-F640923B8EC8,99 Lichte scheidingswand - normaal,Length,1350.0
1SEgqQn0HA4hebPvPql32A,IfcWallStandardCase,separatiewand,5C3AAD1A-C404-4A12-BA25-679674BC308A,99 Lichte scheidingswand - normaal,Length,343.0
03jDCRbWX5juY7T5suP$h9,IfcWallStandardCase,separatiewand,03B4D31B-9608-45B7-8887-745DB867FAC9,99 Lichte scheidingswand - normaal,Length,2846.0
0y7qZLfyTFRxJCpK$rGvlq,IfcWallStandardCase,separatiewand,3C1F48D5-A7C7-4F6F-B4CC-CD4FF5439BF4,99 Lichte scheidingswand - normaal,Length,510.0
3sE5jXfPXFZgznxuVnQdCO,IfcWallStandardCase,separatiewand,F6385B61-A598-4F8E-AF71-EF87F16A7318,99 Lichte scheidingswand - normaal,Length,1135.0
0nrTWb4DvCCQtpg5uNJSdv,IfcWallStandardCase,separatiewand,31D5D825-10DE-4C31-ADF3-A85E174DC9F9,99 Lichte scheidingswand - normaal,Length,413.0
2kIIPu2dr7u8bW3NRIt$iN,IfcWallStandardCase,separatiewand,AE492678-0A7D-47E0-8960-0D76D2DFFB17,99 Lichte scheidingswand - normaal,Length,1491.99998368
29$cvhYMr99eZZSTXex7YO,IfcWallStandardCase,separatiewand,89FE6E6B-896D-4926-88E3-71D868EC7898,99 Lichte scheidingswand - normaal,Length,1492.0
0j5C6LoLTDdevKXyVVZKEr,IfcWallStandardCase,separatiewand,2D14C195-C957-4D9E-8E54-87C7DF8D43B5,99 Lichte scheidingswand - normaal,Length,2272.52312881
3TK6FSuO9AVg4wHo$O3IN3,IfcWallStandardCase,kozijn,DD5063DC-E182-4A7E-A13A-472FD80D25C3,01 Hout - hardhout,Length,2539.99999213
1hsZ5cIZbElRpA938d3ffl,IfcWallStandardCase,kozijn,6BDA3166-4A39-4EBD-BCCA-2432270E9A6F,01 Hout - hardhout,Length,2539.99999213
3JDoqJnxb3Qe97DYfI5N2S,IfcWallStandardCase,separatiewand,D3372D13-C7B9-436A-8247-362A5215709C,99 Lichte scheidingswand - normaal,Length,700.0
2ZxrJoH7j3rw1xO07B0ZYF,IfcWallStandardCase,separatiewand,A3EF54F2-447B-43D7-A07B-6001CB02388F,99 Lichte scheidingswand - normaal,Length,390.000000092
1AhlHMJ056E9Z8jbCHAyal,IfcWallStandardCase,separatiewand,4AAEF456-4C01-4638-98C8-B653112BC92F,99 Lichte scheidingswand - normaal,Length,390.000000092
1AhWX5khb3eP6V6d393etE,IfcWallStandardCase,separatiewand,4AAE0845-BAB9-43A1-919F-1A70C90E8DCE,99 Lichte scheidingswand - normaal,Length,2172.52312423
1amFc_TRT6hPyr2tODHze7,IfcWallStandardCase,liftwand,64C0F9BE-75B7-46AD-9F35-0B760D47DA07,03 Metselwerk - kalkzandsteen C,Length,2928.0
3z8lK3Ks97n8dXJTJuwYh1,IfcWallStandardCase,liftwand,FD22F503-5362-47C4-89E1-4DD4F8EA2AC1,03 Metselwerk - kalkzandsteen C,Length,2928.0
2qrvVkep90wRmHFYUy6Epb,IfcWallStandardCase,liftwand,B4D797EE-A332-40E9-BC11-3E27BC18ECE5,03 Metselwerk - kalkzandsteen C,Length,1650.0
00vrd77kP3I9l5yH8Fiv1u,IfcWallStandardCase,liftwand,00E759C7-1EE6-4348-9BC5-F1120FB39078,03 Metselwerk - kalkzandsteen C,Length,1650.0
3THh6wol9DE9p0sKC2_JQR,IfcSlab,liftputvloer,DD46B1BA-CAF2-4D38-9CC0-D94302F9369B,02 Beton gewapend - ihw,GrossArea,13.1599999745
3n$0aQqvnCVgLMGYDxwc9U,IfcSlab,vloer_V0,F1FC091A-D39C-4C7E-A556-42237BEA625E,02 Beton gewapend - prefab VLOER,GrossArea,6.61275952552
152mZBEq1ABBFkricfATYn,IfcSlab,vloer_V0,450B08CB-3B40-4A2C-B3EE-D6C9A929D8B1,02 Beton gewapend - prefab VLOER,GrossArea,9.49199969946
1BHDU1gL97UfslrSbfRmfy,IfcSlab,vloer_V0,4B44D781-A952-477A-9DAF-D5C9696F0A7C,02 Beton gewapend - prefab VLOER,GrossArea,9.4920003595
0GZ1cjigvCbhA8smeI2EOl,IfcSlab,vloer_V0,108C19AD-B2AE-4C96-B288-DB0A1208E62F,02 Beton gewapend - prefab VLOER,GrossArea,9.4920003595
3KFzTADcbBYg2niuF4VUeU,IfcSlab,vloer_V0,D43FD74A-3669-4B8A-A0B1-B383C47DEA1E,02 Beton gewapend - prefab VLOER,GrossArea,9.4920003595
1JLZkkp4vD_Ph$NdsQnOJw,IfcSlab,vloer_V0,53563BAE-CC4E-4DF9-9AFF-5E7D9AC584FA,02 Beton gewapend - prefab VLOER,GrossArea,9.4920003595
3c6u9NZVTBmu7ySb3d4Kyx,IfcSlab,vloer_V0,E61B8257-8DF7-4BC3-81FC-7250E7114F3B,02 Beton gewapend - prefab VLOER,GrossArea,9.4920003595
2xho8b5LT0bvdcb_$4vT1A,IfcSlab,vloer_V0,BBAF2225-1557-4097-99E6-97EFC4E5D04A,02 Beton gewapend - prefab VLOER,GrossArea,8.18216017761
1ezF2lk9bATPGbDzbqi3lV,IfcSlab,vloer_V0,68F4F0AF-B899-4A75-9425-37D974B03BDF,02 Beton gewapend - prefab VLOER,GrossArea,3.07199996704
0Du7sXlKf9Q9osiRbTp0DB,IfcSlab,vloer_V0,0DE07DA1-BD4A-4968-9CB6-B1B95DCC034B,99 Isolatie - EPS,GrossArea,5.11949994197
2q30Qb1_LBxgFSuRvgl_Fw,IfcSlab,vloer_V0,B40C06A5-07E5-4BEE-A3DC-E1BE6ABFE3FA,02 Beton gewapend - prefab VLOER,GrossArea,8.50800009197
34UVZsoiL7SxjW6pAa_Hb9,IfcSlab,vloer_V0,C479F8F6-CAC5-4773-BB60-1B32A4F91949,02 Beton gewapend - prefab VLOER,GrossArea,6.11116053099
0Xrfa1Yov20v9aSa2Qy1KU,IfcSlab,vloer_V0,21D69901-8B2E-4203-9264-72409AF0151E,02 Beton gewapend - prefab VLOER,GrossArea,8.77200051785
2S1cg7ETr61vJ48aHPK75L,IfcSlab,vloer_V0,9C066A87-39DD-4607-94C4-224459507155,02 Beton gewapend - prefab VLOER,GrossArea,8.77200051785
3er4Hi5O59lhIte0bi4WUx,IfcSlab,vloer_V0,E8D4446C-1581-49BE-B4B7-A0096C1207BB,02 Beton gewapend - prefab VLOER,GrossArea,8.77200051785
2en633GqrDIwmtA9fYzxWS,IfcSlab,vloer_V0,A8C460C3-434D-4D4B-AC37-289A62F7B81C,02 Beton gewapend - prefab VLOER,GrossArea,8.77200051785
1ubXcoJq9Fj9FIjV4W5qwB,IfcSlab,vloer_V0,789619B2-4F42-4FB4-93D2-B5F120174E8B,02 Beton gewapend - prefab VLOER,GrossArea,8.77200051785
